name,author,format,book_depository_stars,price,currency,old_price,isbn,category,img_paths
American Psycho,Bret Easton Ellis,1,4.0,8.61,$,10.49,9780330536301,25,dataset/Science-Fiction-Fantasy-Horror/0000775.jpg
Belgariad Omnibus 2,David Eddings,1,4.5,16.55,$,18.0,9780345456311,25,dataset/Science-Fiction-Fantasy-Horror/0000777.jpg
Prince of Thorns,Mark Lawrence,1,4.0,9.0,$,11.4,9780007423637,25,dataset/Science-Fiction-Fantasy-Horror/0000778.jpg
Darkfever,Karen Marie Moning,1,4.0,7.41,$,8.3,9780440240983,25,dataset/Science-Fiction-Fantasy-Horror/0000779.jpg
Alice's Adventures in Wonderland and Through the Looking Glass,Lewis Carroll,1,4.0,6.35,$,7.8,9780141199689,25,dataset/Science-Fiction-Fantasy-Horror/0000780.jpg
Wrath of a Mad God,Raymond E Feist,1,4.0,7.74,$,10.3,9780060793005,25,dataset/Science-Fiction-Fantasy-Horror/0000781.jpg
Excession,Iain M. Banks,1,4.0,8.86,$,12.9,9781857234572,25,dataset/Science-Fiction-Fantasy-Horror/0000782.jpg
Maskerade,Terry Pratchett,2,4.0,11.56,$,16.0,9781473200289,25,dataset/Science-Fiction-Fantasy-Horror/0000783.jpg
Thud!,Terry Pratchett,1,4.5,8.47,$,8.8,9780552152679,25,dataset/Science-Fiction-Fantasy-Horror/0000784.jpg
Cloud Atlas,David Mitchell,1,4.0,13.82,$,17.0,9780375507250,25,dataset/Science-Fiction-Fantasy-Horror/0000785.jpg
Spellslinger,Sebastien de Castell,1,4.0,7.28,$,10.3,9781785761324,25,dataset/Science-Fiction-Fantasy-Horror/0000786.jpg
Feet Of Clay,Terry Pratchett,2,4.5,11.91,$,16.0,9781473200241,25,dataset/Science-Fiction-Fantasy-Horror/0000787.jpg
Pyramids,Terry Pratchett,2,4.0,11.44,$,16.0,9781473200142,25,dataset/Science-Fiction-Fantasy-Horror/0000788.jpg
Season of Storms,Andrzej Sapkowski,1,4.0,13.12,$,20.1,9781473218079,25,dataset/Science-Fiction-Fantasy-Horror/0000789.jpg
Fool Moon,Jim Butcher,1,4.0,9.01,$,12.9,9780451458124,25,dataset/Science-Fiction-Fantasy-Horror/0000790.jpg
BOOK THREE in the Penryn and the End of Days series,Susan Ee,1,4.0,8.7,$,8.99,9781444778557,25,dataset/Science-Fiction-Fantasy-Horror/0000791.jpg
Harry Potter and the Chamber of Secrets - Gryffindor Edition,J.K. Rowling,1,4.5,8.31,$,10.3,9781408898109,25,dataset/Science-Fiction-Fantasy-Horror/0000792.jpg
Use Of Weapons,Iain M. Banks,1,4.0,9.87,$,12.9,9781857231359,25,dataset/Science-Fiction-Fantasy-Horror/0000793.jpg
Muse of Nightmares,Laini Taylor,1,4.5,9.47,$,11.4,9781444789065,25,dataset/Science-Fiction-Fantasy-Horror/0000794.jpg
The Hanging Tree,Ben Aaronovitch,1,4.0,7.22,$,8.3,9780756409678,25,dataset/Science-Fiction-Fantasy-Horror/0000796.jpg
Homecoming,Kass Morgan,1,3.5,8.02,$,11.4,9781473610798,25,dataset/Science-Fiction-Fantasy-Horror/0000797.jpg
Cruel Beauty,Rosamund Hodge,1,3.5,8.18,$,10.3,9780062224743,25,dataset/Science-Fiction-Fantasy-Horror/0000798.jpg
Summer Knight,Jim Butcher,1,4.5,9.59,$,12.4,9780451458926,25,dataset/Science-Fiction-Fantasy-Horror/0000799.jpg
A Gathering of Shadows Collector's Edition,V E Schwab,2,4.5,24.03,$,26.3,9781250222060,25,dataset/Science-Fiction-Fantasy-Horror/0000800.jpg
Deathless,Catherynne M. Valente,1,4.0,8.12,$,11.4,9781472108685,25,dataset/Science-Fiction-Fantasy-Horror/0000801.jpg
Pet Sematary,Stephen King,1,4.0,9.14,$,12.4,9781529378313,25,dataset/Science-Fiction-Fantasy-Horror/0000802.jpg
"So Long, and Thanks for All the Fish",Douglas Adams,1,4.0,6.97,$,8.3,9780345391834,25,dataset/Science-Fiction-Fantasy-Horror/0000803.jpg
Descender Volume 1: Tin Stars,Jeff Lemire,1,4.0,9.11,$,11.4,9781632154262,25,dataset/Science-Fiction-Fantasy-Horror/0000804.jpg
Kraken,China Mieville,1,3.5,8.61,$,8.8,9780330492324,25,dataset/Science-Fiction-Fantasy-Horror/0000805.jpg
And Another Thing ...,Eoin Colfer,1,3.5,9.42,$,10.3,9780141042138,25,dataset/Science-Fiction-Fantasy-Horror/0000806.jpg
Her Fearful Symmetry,Audrey Niffenegger,1,3.0,11.18,$,11.4,9780099524175,25,dataset/Science-Fiction-Fantasy-Horror/0000807.jpg
Songs of a Dead Dreamer and Grimscribe,Thomas Ligotti,1,4.0,8.78,$,12.9,9780143107767,25,dataset/Science-Fiction-Fantasy-Horror/0000808.jpg
Silver Borne,Patricia Briggs,1,4.5,7.4,$,8.3,9780441019960,25,dataset/Science-Fiction-Fantasy-Horror/0000810.jpg
Foundation's Edge,Isaac Asimov,1,4.0,8.08,$,8.3,9780553293388,25,dataset/Science-Fiction-Fantasy-Horror/0000811.jpg
Jonathan Strange and Mr Norrell,Susanna Clarke,1,4.0,9.51,$,11.4,9781408856888,25,dataset/Science-Fiction-Fantasy-Horror/0000812.jpg
Tinkers,Paul Harding,1,3.5,9.39,$,11.4,9780099538042,25,dataset/Science-Fiction-Fantasy-Horror/0000813.jpg
The Fall of Gondolin,J R R Tolkien,2,4.0,18.62,$,28.8,9781328613042,25,dataset/Science-Fiction-Fantasy-Horror/0000815.jpg
The Doomed City,Arkady Strugatsky,1,4.5,5.8,$,12.4,9781473222281,25,dataset/Science-Fiction-Fantasy-Horror/0000816.jpg
Paper Girls Volume 3,Brian K. Vaughan,1,4.0,11.19,$,15.0,9781534302235,25,dataset/Science-Fiction-Fantasy-Horror/0000817.jpg
"Life, the Universe and Everything",Douglas Adams,1,4.0,7.13,$,8.3,9780345391827,25,dataset/Science-Fiction-Fantasy-Horror/0000818.jpg
The Caves of Steel,Isaac Asimov,1,4.0,5.78,$,11.4,9780008277765,25,dataset/Science-Fiction-Fantasy-Horror/0000819.jpg
Raising Steam,Terry Pratchett,1,4.0,10.29,$,11.4,9780552170468,25,dataset/Science-Fiction-Fantasy-Horror/0000820.jpg
"Spice and Wolf, Vol. 4 (light novel)",Isuna Hasekura,1,4.5,10.91,$,12.4,9780759531086,25,dataset/Science-Fiction-Fantasy-Horror/0000821.jpg
A Crown Imperiled,Raymond E Feist,1,4.0,7.62,$,8.8,9780061468421,25,dataset/Science-Fiction-Fantasy-Horror/0000822.jpg
"No Game No Life, Vol. 7 (light novel)",Yuu Kamiya,1,4.0,10.76,$,13.9,9780316316439,25,dataset/Science-Fiction-Fantasy-Horror/0000824.jpg
Hellboy Volume 1: Seed Of Destruction,Mike Mignola,1,4.0,14.72,$,19.1,9781593070946,25,dataset/Science-Fiction-Fantasy-Horror/0000825.jpg
The Chrysalids,John Wyndham,1,4.0,8.82,$,10.3,9780141181479,25,dataset/Science-Fiction-Fantasy-Horror/0000826.jpg
Black Hole,Charles Burns,1,4.0,19.07,$,20.1,9780375714726,25,dataset/Science-Fiction-Fantasy-Horror/0000827.jpg
Iron Crowned,Richelle Mead,1,4.0,7.88,$,8.3,9781420111798,25,dataset/Science-Fiction-Fantasy-Horror/0000830.jpg
The Wicked King (The Folk of the Air #2),Holly Black,1,4.5,7.84,$,10.5,9781471407369,25,dataset/Science-Fiction-Fantasy-Horror/0000831.jpg
Bitch Planet Volume 1: Extraordinary Machine,Kelly Sue Deconnick,1,4.0,9.08,$,11.4,9781632153661,25,dataset/Science-Fiction-Fantasy-Horror/0000832.jpg
Harry Potter and the Order of the Phoenix,J. K. Rowling,2,4.5,19.06,$,21.5,9781408855935,25,dataset/Science-Fiction-Fantasy-Horror/0000833.jpg
The Walking Dead Volume 7: The Calm Before,Robert Kirkman,1,4.5,13.51,$,19.1,9781582408286,25,dataset/Science-Fiction-Fantasy-Horror/0000834.jpg
Preacher Book Three,Garth Ennis,1,4.5,16.11,$,19.07,9781401245016,25,dataset/Science-Fiction-Fantasy-Horror/0000835.jpg
The Master and Margarita,Mikhail Bulgakov,1,4.5,9.38,$,10.3,9780099540946,25,dataset/Science-Fiction-Fantasy-Horror/0000836.jpg
"No Game No Life, Vol. 8 (light novel)",Yuu Kamiya,1,4.0,10.6,$,13.9,9780316502665,25,dataset/Science-Fiction-Fantasy-Horror/0000837.jpg
Green Mars,Kim Stanley Robinson,1,4.0,9.26,$,11.4,9780553572391,25,dataset/Science-Fiction-Fantasy-Horror/0000838.jpg
Grave Peril,Jim Butcher,1,4.0,9.7,$,12.4,9780451458445,25,dataset/Science-Fiction-Fantasy-Horror/0000840.jpg
The Time Machine,H. G. Wells,1,4.0,6.17,$,7.8,9780141439976,25,dataset/Science-Fiction-Fantasy-Horror/0000842.jpg
Dynasty of Evil: Star Wars Legends (Darth Bane),Drew Karpyshyn,1,4.5,7.51,$,10.3,9780345511577,25,dataset/Science-Fiction-Fantasy-Horror/0000843.jpg
Revan: Star Wars Legends (the Old Republic),Drew Karpyshyn,1,4.0,7.62,$,10.3,9780345511355,25,dataset/Science-Fiction-Fantasy-Horror/0000844.jpg
"Spice and Wolf, Vol. 6 (light novel)",Isuna Hasekura,1,4.0,10.88,$,12.9,9780759531116,25,dataset/Science-Fiction-Fantasy-Horror/0000845.jpg
Darkdawn,Jay Kristoff,2,4.5,25.52,$,29.3,9781250073044,25,dataset/Science-Fiction-Fantasy-Horror/0000846.jpg
Jingo,Terry Pratchett,2,4.0,12.5,$,16.0,9781473200258,25,dataset/Science-Fiction-Fantasy-Horror/0000847.jpg
An Absolutely Remarkable Thing,Hank Green,2,4.0,14.32,$,18.0,9781473224186,25,dataset/Science-Fiction-Fantasy-Horror/0000849.jpg
Fool Moon,Jim Butcher,1,4.0,5.49,$,11.4,9780356500287,25,dataset/Science-Fiction-Fantasy-Horror/0000850.jpg
Lords and Ladies,Terry Pratchett,2,4.0,12.29,$,16.0,9781473200272,25,dataset/Science-Fiction-Fantasy-Horror/0000851.jpg
Bone Crossed,Patricia Briggs,1,4.5,7.22,$,8.3,9780441018369,25,dataset/Science-Fiction-Fantasy-Horror/0000852.jpg
Harry Potter Talking Dobby and Collectible Book,Running Press,3,4.0,8.86,$,11.5,9780762463107,25,dataset/Science-Fiction-Fantasy-Horror/0000853.jpg
"The Saga of Tanya the Evil, Vol. 1 (light novel)",Carlo Zen,1,4.0,12.55,$,13.9,9780316512442,25,dataset/Science-Fiction-Fantasy-Horror/0000854.jpg
Harry Potter and the Deathly Hallows,J. K. Rowling,2,4.5,18.31,$,22.0,9781408855959,25,dataset/Science-Fiction-Fantasy-Horror/0000855.jpg
The Walking Dead Volume 17: Something to Fear,Robert Kirkman,1,4.5,12.78,$,12.99,9781607066156,25,dataset/Science-Fiction-Fantasy-Horror/0000858.jpg
The Difference Engine,William Gibson,1,3.5,5.62,$,11.4,9780575099401,25,dataset/Science-Fiction-Fantasy-Horror/0000859.jpg
Scott Pilgrim: Scott Pilgrim's Finest Hour v. 6,Bryan Lee O'Malley,1,4.5,10.26,$,12.4,9781934964385,25,dataset/Science-Fiction-Fantasy-Horror/0000860.jpg
"Overlord, Vol. 10 (light novel)",Kugane Maruyama,2,4.5,14.73,$,18.0,9780316444989,25,dataset/Science-Fiction-Fantasy-Horror/0000861.jpg
Beren and Luthien,J. R. R. Tolkien,1,4.0,9.75,$,11.5,9780008214227,25,dataset/Science-Fiction-Fantasy-Horror/0000862.jpg
The Picture of Dorian Gray,Oscar Wilde,1,4.0,4.76,$,8.8,9780141192642,25,dataset/Science-Fiction-Fantasy-Horror/0000863.jpg
Rendezvous With Rama,Arthur C. Clarke,1,4.0,8.02,$,11.4,9780575077331,25,dataset/Science-Fiction-Fantasy-Horror/0000864.jpg
Lord Of Light,Roger Zelazny,1,4.0,5.26,$,11.4,9780575094215,25,dataset/Science-Fiction-Fantasy-Horror/0000866.jpg
The Player Of Games,Iain M. Banks,1,4.5,8.52,$,12.9,9781857231465,25,dataset/Science-Fiction-Fantasy-Horror/0000868.jpg
Bloodfever,Karen Marie Moning,1,4.5,7.68,$,8.3,9780440240990,25,dataset/Science-Fiction-Fantasy-Horror/0000869.jpg
Moving Pictures,Terry Pratchett,2,4.0,12.43,$,16.0,9781473200234,25,dataset/Science-Fiction-Fantasy-Horror/0000870.jpg
Horrorstor,Sam Stall,1,3.5,14.04,$,15.0,9781594745263,25,dataset/Science-Fiction-Fantasy-Horror/0000871.jpg
Prelude to Foundation,Isaac Asimov,1,4.0,8.24,$,8.3,9780553278392,25,dataset/Science-Fiction-Fantasy-Horror/0000873.jpg
At the Gates of Darkness,Raymond E Feist,1,4.0,7.28,$,9.5,9780061468384,25,dataset/Science-Fiction-Fantasy-Horror/0000874.jpg
The Awakening and the Struggle,L. J. Smith,1,3.5,9.15,$,11.4,9780061140976,25,dataset/Science-Fiction-Fantasy-Horror/0000875.jpg
The Day of the Triffids,John Wyndham,1,4.0,9.03,$,11.4,9780141185415,25,dataset/Science-Fiction-Fantasy-Horror/0000876.jpg
Dead Ever After,Charlaine Harris,1,3.5,7.62,$,8.8,9780425256398,25,dataset/Science-Fiction-Fantasy-Horror/0000878.jpg
The Gormenghast Trilogy,Mervyn Peake,1,4.0,22.49,$,25.2,9780099288893,25,dataset/Science-Fiction-Fantasy-Horror/0000879.jpg
This Book is Full of Spiders: Seriously Dude Don't Touch it,David Wong,1,4.5,9.24,$,10.3,9781781164556,25,dataset/Science-Fiction-Fantasy-Horror/0000880.jpg
"Spice and Wolf, Vol. 5 (light novel)",Isuna Hasekura,1,4.5,10.29,$,12.9,9780759531109,25,dataset/Science-Fiction-Fantasy-Horror/0000881.jpg
The Long Dark Tea-Time of the Soul,Douglas Adams,1,4.0,7.17,$,10.3,9781447221104,25,dataset/Science-Fiction-Fantasy-Horror/0000882.jpg
Complete Cthulhu Mythos Tales (Barnes & Noble Collectible Classics: Omnibus Edition),H. P. Lovecraft,2,4.0,27.65,$,37.1,9781435162556,25,dataset/Science-Fiction-Fantasy-Horror/0000886.jpg
The Ender's Shadow Series Boxed Set,Orson Scott Card,1,4.5,25.32,$,33.0,9780765362445,25,dataset/Science-Fiction-Fantasy-Horror/0000887.jpg
Dead Until Dark,Charlaine Harris,1,4.0,7.01,$,8.3,9780441008537,25,dataset/Science-Fiction-Fantasy-Horror/0000888.jpg
Doctor Who: Where's the Doctor?,Jamie Smart,1,4.0,7.02,$,7.8,9781405909044,25,dataset/Science-Fiction-Fantasy-Horror/0000889.jpg
The Walking Dead Volume 9: Here We Remain,Robert Kirkman,1,4.0,10.53,$,17.0,9781607060222,25,dataset/Science-Fiction-Fantasy-Horror/0000890.jpg
Lies Sleeping,Ben Aaronovitch,1,4.5,9.83,$,10.5,9781409186991,25,dataset/Science-Fiction-Fantasy-Horror/0000891.jpg
A Reaper at the Gates,Sabaa Tahir,1,4.0,10.28,$,11.5,9780008288792,25,dataset/Science-Fiction-Fantasy-Horror/0000892.jpg
The Walking Dead: Volume 18,Robert Kirkman,1,4.0,12.73,$,13.99,9781607066873,25,dataset/Science-Fiction-Fantasy-Horror/0000894.jpg
Ink and Bone,Rachel Caine,1,4.0,9.37,$,11.4,9780749017224,25,dataset/Science-Fiction-Fantasy-Horror/0000895.jpg
"Bakemonogatari, Part 3",Nisioisin,1,4.5,11.43,$,13.9,9781942993902,25,dataset/Science-Fiction-Fantasy-Horror/0000897.jpg
Haunted,Chuck Palahniuk,1,3.5,10.15,$,10.3,9780099458371,25,dataset/Science-Fiction-Fantasy-Horror/0000898.jpg
Outlander,Diana Gabaldon,1,4.0,9.93,$,10.3,9780553393699,25,dataset/Science-Fiction-Fantasy-Horror/0000899.jpg
The State Of The Art,Iain M. Banks,1,4.0,8.28,$,12.9,9781857230307,25,dataset/Science-Fiction-Fantasy-Horror/0000900.jpg
The Bromeliad (Truckers Omnibus Edition),Terry Pratchett,1,4.0,12.06,$,12.9,9780552546072,25,dataset/Science-Fiction-Fantasy-Horror/0000901.jpg
"Overlord, Vol. 6 (light novel)",Kugane Maruyama,2,4.5,16.38,$,20.1,9780316398794,25,dataset/Science-Fiction-Fantasy-Horror/0000904.jpg
Holy Sister,Mark Lawrence,1,4.5,15.28,$,16.0,9780008152406,25,dataset/Science-Fiction-Fantasy-Horror/0000905.jpg
Foundation and Empire,Isaac Asimov,1,4.0,7.32,$,11.4,9780008117504,25,dataset/Science-Fiction-Fantasy-Horror/0000908.jpg
"Overlord, Vol. 4 (light novel)",Kugane Maruyama,2,4.5,16.27,$,18.0,9780316397599,25,dataset/Science-Fiction-Fantasy-Horror/0000910.jpg
The Alloy of Law,Brandon Sanderson,1,4.0,8.84,$,9.5,9780765368546,25,dataset/Science-Fiction-Fantasy-Horror/0000912.jpg
Face the Fire (Om),Nora Roberts,1,4.0,7.62,$,8.3,9780515132878,25,dataset/Science-Fiction-Fantasy-Horror/0000913.jpg
Into a Dark Realm,Raymond E Feist,1,4.0,7.53,$,9.5,9780060792824,25,dataset/Science-Fiction-Fantasy-Horror/0000914.jpg
Archangel's War,Nalini Singh,1,4.5,7.85,$,8.3,9780451491664,25,dataset/Science-Fiction-Fantasy-Horror/0000915.jpg
The Walking Dead Volume 13: Too Far Gone,Robert Kirkman,1,4.0,12.67,$,17.0,9781607063292,25,dataset/Science-Fiction-Fantasy-Horror/0000916.jpg
Blood Bound,Patricia Briggs,1,4.5,7.01,$,8.3,9780441014736,25,dataset/Science-Fiction-Fantasy-Horror/0000921.jpg
Succubus Shadows,Richelle Mead,1,4.0,10.45,$,12.4,9780553820317,25,dataset/Science-Fiction-Fantasy-Horror/0000922.jpg
Avatar: The Last Airbender# The Lost Adventures,May Chan,1,4.5,13.77,$,15.0,9781595827487,25,dataset/Science-Fiction-Fantasy-Horror/0000923.jpg
Star Wars The Force Awakens The Visual Dictionary,Pablo Hidalgo,2,4.5,17.85,$,19.1,9780241198919,25,dataset/Science-Fiction-Fantasy-Horror/0000924.jpg
Star Wars: Aftermath,Chuck Wendig,1,3.0,9.34,$,10.3,9781101885925,25,dataset/Science-Fiction-Fantasy-Horror/0000925.jpg
Lord John and the Brotherhood of the Blade,Diana Gabaldon,1,4.0,11.15,$,12.4,9780099463337,25,dataset/Science-Fiction-Fantasy-Horror/0000926.jpg
River Marked,Patricia Briggs,1,4.5,7.22,$,8.3,9780441020003,25,dataset/Science-Fiction-Fantasy-Horror/0000927.jpg
The Naked Sun,Isaac Asimov,1,4.0,5.78,$,11.4,9780008277772,25,dataset/Science-Fiction-Fantasy-Horror/0000928.jpg
Angels' Blood,Nalini Singh,1,4.0,11.05,$,12.4,9780575095724,25,dataset/Science-Fiction-Fantasy-Horror/0000929.jpg
Iron Kissed,Patricia Briggs,1,4.5,7.31,$,8.3,9780441015665,25,dataset/Science-Fiction-Fantasy-Horror/0000930.jpg
All Systems Red,Martha Wells,1,4.0,10.72,$,13.99,9780765397539,25,dataset/Science-Fiction-Fantasy-Horror/0000932.jpg
Ecstasy Unveiled,Larissa Ione,1,4.5,7.88,$,10.3,9780446556828,25,dataset/Science-Fiction-Fantasy-Horror/0000933.jpg
Doctor Who: Who-ology,Cavan Scott,2,4.5,17.3,$,19.1,9781849906197,25,dataset/Science-Fiction-Fantasy-Horror/0000934.jpg
The Wrath and the Dawn,Renee Ahdieh,1,4.0,7.92,$,10.3,9781473657939,25,dataset/Science-Fiction-Fantasy-Horror/0000935.jpg
The Man Who Fell to Earth,Walter Tevis,1,4.0,5.08,$,12.9,9781473213111,25,dataset/Science-Fiction-Fantasy-Horror/0000936.jpg
Beneath the Sugar Sky,Seanan McGuire,2,4.0,11.6,$,17.0,9780765393586,25,dataset/Science-Fiction-Fantasy-Horror/0000937.jpg
Artemis,Andy Weir,1,3.5,9.61,$,11.5,9781785030253,25,dataset/Science-Fiction-Fantasy-Horror/0000938.jpg
Wheel of Time,Robert Jordan,1,4.5,22.23,$,30.4,9780812540116,25,dataset/Science-Fiction-Fantasy-Horror/0000939.jpg
"Re:ZERO -Starting Life in Another World-, Vol. 2 (light novel)",Tappei Nagatsuki,1,4.5,10.85,$,13.9,9780316398374,25,dataset/Science-Fiction-Fantasy-Horror/0000940.jpg
"No Game No Life, Vol. 6 (light novel)",Yuu Kamiya,1,4.5,10.82,$,13.9,9780316385268,25,dataset/Science-Fiction-Fantasy-Horror/0000941.jpg
Jurassic Park,Michael Crichton,1,4.0,9.54,$,10.3,9780345538987,25,dataset/Science-Fiction-Fantasy-Horror/0000942.jpg
Caraval,Stephanie Garber,1,4.0,8.42,$,11.4,9781473629165,25,dataset/Science-Fiction-Fantasy-Horror/0000943.jpg
Time Out Of Joint,Philip K. Dick,1,4.0,4.9,$,11.4,9780575074583,25,dataset/Science-Fiction-Fantasy-Horror/0000944.jpg
Archangel's Kiss,Nalini Singh,1,4.0,8.63,$,11.4,9780575095748,25,dataset/Science-Fiction-Fantasy-Horror/0000945.jpg
A Kingdom Besieged,Raymond E Feist,1,4.0,7.56,$,8.3,9780061468407,25,dataset/Science-Fiction-Fantasy-Horror/0000946.jpg
A Reaper at the Gates,Sabaa Tahir,2,4.0,15.6,$,16.0,9780008288754,25,dataset/Science-Fiction-Fantasy-Horror/0000947.jpg
Mostly Harmless,Douglas Adams,1,4.0,7.06,$,8.3,9780345418777,25,dataset/Science-Fiction-Fantasy-Horror/0000948.jpg
Dinotopia (Limited Edition),James Gurney,2,4.0,21.1,$,26.5,9781606600221,25,dataset/Science-Fiction-Fantasy-Horror/0000949.jpg
Dead and Gone,Charlaine Harris,1,4.0,7.42,$,8.3,9780441018512,25,dataset/Science-Fiction-Fantasy-Horror/0000950.jpg
Tarkin: Star Wars,James Luceno,1,4.0,9.14,$,12.9,9780553392906,25,dataset/Science-Fiction-Fantasy-Horror/0000951.jpg
Blood Rites,Jim Butcher,1,4.5,9.59,$,10.3,9780451459879,25,dataset/Science-Fiction-Fantasy-Horror/0000952.jpg
Revelation Space,Alastair Reynolds,1,4.0,10.04,$,11.4,9780441009428,25,dataset/Science-Fiction-Fantasy-Horror/0000953.jpg
Death Masks,Butcher Jim,1,4.5,9.54,$,12.9,9780451459404,25,dataset/Science-Fiction-Fantasy-Horror/0000954.jpg
Deeper Than Midnight,Lara Adrian,1,4.5,7.91,$,8.3,9780440246114,25,dataset/Science-Fiction-Fantasy-Horror/0000955.jpg
Sword of Shannara,Terry Brooks,1,4.0,10.35,$,11.4,9780345314253,25,dataset/Science-Fiction-Fantasy-Horror/0000956.jpg
The Walking Dead Volume 19: March to War,Robert Kirkman,1,4.0,12.76,$,17.0,9781607068181,25,dataset/Science-Fiction-Fantasy-Horror/0000958.jpg
Harry Potter and the Half-Blood Prince,J. K. Rowling,2,4.5,18.05,$,22.0,9781408855942,25,dataset/Science-Fiction-Fantasy-Horror/0000959.jpg
Blindsight,Peter Watts,1,4.0,10.48,$,16.0,9780765319647,25,dataset/Science-Fiction-Fantasy-Horror/0000960.jpg
The Illustrated Man,Ray D Bradbury,1,4.0,7.31,$,8.3,9781451678185,25,dataset/Science-Fiction-Fantasy-Horror/0000961.jpg
God Emperor of Dune,Frank Herbert,1,4.0,9.26,$,12.9,9780441294671,25,dataset/Science-Fiction-Fantasy-Horror/0000962.jpg
The Hitchhiker's Guide to the Galaxy: The Trilogy of Four,Douglas Adams,1,4.5,13.01,$,16.0,9780330492041,25,dataset/Science-Fiction-Fantasy-Horror/0000963.jpg
Written in Red,Anne Bishop,1,4.5,8.74,$,9.5,9780451417909,25,dataset/Science-Fiction-Fantasy-Horror/0000964.jpg
The Wicked + The Divine Volume 2: Fandemonium,Kieron Gillen,1,4.0,13.75,$,17.0,9781632153272,25,dataset/Science-Fiction-Fantasy-Horror/0000965.jpg
The Hobbit,J R R Tolkien,16,4.5,15.86,$,24.0,9780544045521,25,dataset/Science-Fiction-Fantasy-Horror/0000966.jpg
Theft Of Swords,Michael J. Sullivan,1,4.0,10.75,$,12.4,9780356501062,25,dataset/Science-Fiction-Fantasy-Horror/0000967.jpg
The Silent Companions,Laura Purcell,1,4.0,8.34,$,10.5,9781408888032,25,dataset/Science-Fiction-Fantasy-Horror/0000968.jpg
The Blood Mirror,Brent Weeks,1,4.5,11.24,$,15.0,9780356504636,25,dataset/Science-Fiction-Fantasy-Horror/0000969.jpg
"Is It Wrong to Try to Pick Up Girls in a Dungeon?, Vol. 2 (light novel)",Fujino Omori,1,4.5,10.9,$,13.9,9780316340144,25,dataset/Science-Fiction-Fantasy-Horror/0000970.jpg
Lost Boy,Christina Henry,1,4.0,8.35,$,10.3,9781785655685,25,dataset/Science-Fiction-Fantasy-Horror/0000971.jpg
The Gospel of Loki,Joanne M. Harris,1,3.5,6.32,$,11.5,9781473202375,25,dataset/Science-Fiction-Fantasy-Horror/0000972.jpg
The Colour Of Magic,Terry Pratchett,1,4.0,9.5,$,11.4,9780552166591,25,dataset/Science-Fiction-Fantasy-Horror/0000973.jpg
Look To Windward,Iain M. Banks,1,4.0,8.91,$,12.9,9781841490595,25,dataset/Science-Fiction-Fantasy-Horror/0000974.jpg
The Moon is a Harsh Mistress,Robert A. Heinlein,1,4.0,7.5,$,12.9,9781473616127,25,dataset/Science-Fiction-Fantasy-Horror/0000975.jpg
Flight of the Nighthawks,Raymond E. Feist,1,4.0,7.71,$,10.3,9780060792794,25,dataset/Science-Fiction-Fantasy-Horror/0000977.jpg
The Walking Dead Volume 14: No Way Out,Robert Kirkman,1,4.5,12.67,$,17.0,9781607063926,25,dataset/Science-Fiction-Fantasy-Horror/0000978.jpg
Side Jobs: Stories From The Dresden Files,Jim Butcher,1,4.5,9.66,$,12.9,9781841499208,25,dataset/Science-Fiction-Fantasy-Horror/0000980.jpg
Magic Burns,Ilona Andrews,1,4.5,7.18,$,8.3,9780441015832,25,dataset/Science-Fiction-Fantasy-Horror/0000981.jpg
The Female Man,Joanna Russ,1,3.5,4.82,$,12.9,9780575094994,25,dataset/Science-Fiction-Fantasy-Horror/0000982.jpg
"The Wheel of Time, Boxed Set III, Books 7-9",Robert Jordan,1,4.5,24.5,$,30.4,9780765344939,25,dataset/Science-Fiction-Fantasy-Horror/0000983.jpg
The World of Poo,Terry Pratchett,2,3.5,15.23,$,19.6,9780857521217,25,dataset/Science-Fiction-Fantasy-Horror/0000984.jpg
"Goblin Slayer, Vol. 1 (light novel)",Kumo Kagyu,1,4.0,10.87,$,13.9,9780316501590,25,dataset/Science-Fiction-Fantasy-Horror/0000985.jpg
2001: A Space Odyssey,Arthur C. Clarke,1,4.0,5.46,$,11.4,9780751573756,25,dataset/Science-Fiction-Fantasy-Horror/0000986.jpg
Carpe Jugulum,Terry Pratchett,1,4.0,8.69,$,9.5,9780552146159,25,dataset/Science-Fiction-Fantasy-Horror/0000987.jpg
Made in Abyss Vol. 2,Akihito Tsukushi,1,4.5,8.6,$,13.9,9781626927742,25,dataset/Science-Fiction-Fantasy-Horror/0000988.jpg
How to Win Friends and Influence People,Dale Carnegie,1,4.0,8.3,$,9.5,9781439199190,26,dataset/Society-Social-Sciences/0000002.jpg
"Thinking, Fast and Slow",Daniel Kahneman,1,4.0,11.5,$,15.0,9780141033570,26,dataset/Society-Social-Sciences/0000003.jpg
Good Night Stories for Rebel Girls,Elena Favilli,2,4.5,20.86,$,24.0,9780141986005,26,dataset/Society-Social-Sciences/0000004.jpg
Becoming,Michelle Obama,2,4.5,24.21,$,26.0,9780241334140,26,dataset/Society-Social-Sciences/0000005.jpg
Educated,Tara Westover,1,4.5,9.61,$,11.5,9780099511021,26,dataset/Society-Social-Sciences/0000006.jpg
Start With Why,Simon Sinek,1,4.0,8.9,$,12.4,9780241958223,26,dataset/Society-Social-Sciences/0000007.jpg
When Breath Becomes Air,Paul Kalanithi,1,4.5,9.05,$,11.5,9781784701994,26,dataset/Society-Social-Sciences/0000008.jpg
